"diameter","albedo","spkid","full_name","pha","H","e","a","q","i","n","per","per_y","moid","class"
0.864,0.045,3754264,"       (2016 LX48)",Y,19.34,0.6911,3.222,0.995,5.58,0.1704,2.11e+03,5.78,0.016,APO
0.468,0.069,3756797,"       (2016 OY2)",N,19.04,0.4609,1.696,0.914,22.34,0.4461,807,2.21,0.0645,APO
0.647,0.024,3756793,"       (2016 PT)",N,20.49,0.7697,2.854,0.657,10.40,0.2044,1.76e+03,4.82,0.155,APO
0.479,0.077,3756999,"       (2016 PO8)",N,20.03,0.5617,2.169,0.951,16.86,0.3084,1.17e+03,3.2,0.124,APO
1.349,0.029,3757001,"       (2016 PR8)",Y,18.90,0.6768,2.841,0.918,16.34,0.2059,1.75e+03,4.79,0.0476,APO
0.196,0.153,3757288,"       (2016 PN38)",Y,21.21,0.6173,2.462,0.942,3.58,0.2552,1.41e+03,3.86,0.0248,APO
0.310,0.020,3757594,"       (2016 PG67)",N,22.17,0.5798,2.701,1.135,13.43,0.222,1.62e+03,4.44,0.233,AMO
0.661,0.093,3757693,"       (2016 QU1)",N,19.20,0.9049,2.23,0.212,23.32,0.2959,1.22e+03,3.33,0.246,APO
1.862,0.011,3757900,"       (2016 QM11)",N,18.22,0.7222,2.777,0.771,19.22,0.213,1.69e+03,4.63,0.149,APO
0.250,0.257,3758841,"       (2016 QC84)",N,20.13,0.4027,1.506,0.899,16.63,0.5335,675,1.85,0.0925,APO
0.066,0.214,3758846,"       (2016 RW)",N,23.25,0.3849,1.613,0.992,4.84,0.4812,748,2.05,0.015,APO
0.081,0.032,3759643,"       (2016 RM40)",N,24.67,0.7616,2.434,0.580,0.96,0.2595,1.39e+03,3.8,0.0127,APO
1.246,0.032,3759667,"       (2016 SD)",N,18.88,0.7104,2.811,0.814,6.33,0.2092,1.72e+03,4.71,0.085,APO
0.278,0.131,3759751,"       (2016 SG2)",N,20.60,0.8803,2.471,0.296,24.88,0.2537,1.42e+03,3.88,0.149,APO
1.391,0.014,3760488,"       (2016 SG45)",N,19.21,0.4659,2.177,1.163,29.20,0.3068,1.17e+03,3.21,0.181,AMO
0.820,0.046,3760496,"       (2016 SH45)",N,19.17,0.5770,2.754,1.165,8.97,0.2156,1.67e+03,4.57,0.236,AMO
0.018,0.459,3760493,"       (2016 TB11)",N,25.23,0.4988,1.799,0.902,9.25,0.4086,881,2.41,0.0257,APO
0.063,0.178,3760535,"       (2016 TX17)",N,23.50,0.5941,1.833,0.744,11.27,0.3971,907,2.48,0.0105,APO
0.188,0.314,3760585,"       (2016 TJ18)",Y,20.56,0.5827,2.408,1.005,17.72,0.2638,1.36e+03,3.74,0.0198,APO
0.050,0.491,3760680,"       (2016 TZ19)",N,23.15,0.5815,0.9472,0.396,5.27,1.069,337,0.922,0.0181,ATE
0.008,0.467,3760959,"       (2016 TM56)",N,26.90,0.1309,1.119,0.973,2.35,0.8325,432,1.18,0.00968,APO
0.281,0.088,3761034,"       (2016 TA57)",Y,20.79,0.5418,0.8996,0.412,30.07,1.155,312,0.853,0.0173,ATE
0.143,0.197,3761480,"       (2016 UZ25)",Y,21.74,0.7929,2.498,0.518,3.81,0.2496,1.44e+03,3.95,0.0226,APO
0.049,0.568,3761743,"       (2016 UD41)",N,22.70,0.6501,2.821,0.987,2.14,0.208,1.73e+03,4.74,0.0226,APO
0.128,0.156,3762883,"       (2016 UH101)",N,22.61,0.5295,2.097,0.987,4.71,0.3246,1.11e+03,3.04,0.0139,APO
0.525,0.031,3763097,"       (2016 UA107)",N,20.80,0.7745,2.723,0.614,26.97,0.2194,1.64e+03,4.49,0.328,APO
0.194,0.036,3763975,"       (2016 VK6)",N,22.45,0.2485,1.341,1.008,7.74,0.6349,567,1.55,0.0482,APO
0.917,0.016,3764253,"       (2016 VM6)",N,20.09,0.5130,2.538,1.236,26.70,0.2437,1.48e+03,4.04,0.439,AMO
1.082,0.013,3764848,"       (2016 WF9)",Y,20.08,0.6650,2.849,0.954,15.18,0.205,1.76e+03,4.81,0.0124,APO
0.144,0.010,3765005,"       (2016 WN48)",N,24.78,0.6408,2.74,0.984,4.84,0.2173,1.66e+03,4.54,0.0577,APO
0.065,0.238,3765704,"       (2016 XA18)",N,23.10,0.8339,1.946,0.323,17.74,0.3629,992,2.72,0.022,APO
0.734,0.019,3766039,"       (2016 XY23)",N,20.49,0.5713,2.792,1.197,28.14,0.2113,1.7e+03,4.66,0.219,AMO
0.289,0.176,3799760,"       (2018 DX3)",N,19.94,0.4972,2.107,1.060,7.65,0.3222,1.12e+03,3.06,0.0803,AMO
11.0,0.04,1000036,"    1P/Halley",,,0.9679,17.93,0.575,162.19,0.01298,2.77e+04,75.9,0.0745,HTC
4.8,0.046,1000025,"    2P/Encke",,,0.8477,2.22,0.338,11.41,0.298,1.21e+03,3.31,0.167,ETc
5.2,,1000069,"    7P/Pons-Winnecke",,,0.6376,3.419,1.239,22.33,0.1559,2.31e+03,6.32,0.226,JFc
4.5,,1000099,"    8P/Tuttle",,,0.8198,5.7,1.027,54.98,0.07242,4.97e+03,13.6,0.0953,JFC
2.0,,1000032,"   21P/Giacobini-Zinner",,,0.7105,3.5,1.013,32.00,0.1505,2.39e+03,6.55,0.0178,JFc
2.6,,1000077,"   24P/Schaumasse",,,0.7062,4.075,1.197,11.74,0.1198,3.01e+03,8.23,0.275,JFc
2.6,,1000034,"   26P/Grigg-Skjellerup",,,0.6397,3.024,1.090,22.46,0.1874,1.92e+03,5.26,0.0848,JFc
1.4,,1000100,"   41P/Tuttle-Giacobini-Kresak",,,0.6613,3.085,1.045,9.23,0.1819,1.98e+03,5.42,0.134,JFc
3.6,,1000111,"   43P/Wolf-Harrington",,,0.6360,3.344,1.217,19.51,0.1612,2.23e+03,6.11,0.239,JFc
1.6,,1000045,"   45P/Honda-Mrkos-Pajdusakova",,,0.8240,3.026,0.533,4.25,0.1872,1.92e+03,5.26,0.0604,JFc
1.2,,1000109,"   46P/Wirtanen",,,0.6588,3.093,1.055,11.75,0.1812,1.99e+03,5.44,0.0713,JFc
3.6,0.06,1000095,"   55P/Tempel-Tuttle",,,0.9056,10.34,0.976,162.49,0.02965,1.21e+04,33.2,0.00848,HTC
3.4,,1000012,"   67P/Churyumov-Gerasimenko",,,0.6409,3.462,1.243,7.04,0.153,2.35e+03,6.44,0.257,JFc
2.8,,1000022,"   79P/du Toit-Hartley",,,0.5941,3.031,1.231,2.89,0.1867,1.93e+03,5.28,0.234,JFc
6.4,,1000061,"   96P/Machholz 1",,,0.9592,3.035,0.124,58.14,0.1864,1.93e+03,5.29,0.333,JFC
1.6,,1000041,"  103P/Hartley 2",,,0.6936,3.476,1.065,13.60,0.1521,2.37e+03,6.48,0.0732,JFc
2.0,,1000056,"  104P/Kowal 2",,,0.6655,3.208,1.073,5.70,0.1716,2.1e+03,5.74,0.111,JFc
26,,1000140,"  109P/Swift-Tuttle",,,0.9632,26.09,0.960,113.45,0.007395,4.87e+04,133,0.000892,HTC
11.6,,1000129,"     C/1991 L3 (Levy)",,,0.9289,13.81,0.983,19.19,0.0192,1.88e+04,51.3,0.0753,HTC
13.6,0.054,1000373,"     C/2001 OG108 (LONEOS)",,,0.9253,13.3,0.994,80.25,0.02032,1.77e+04,48.5,0.301,HTC
